synthetic_id,source_loan_id,synthetic_desc,is_synthetic_text,model,reasoning_effort,prompt_version,source_features_sha256,response_id,generation_timestamp_utc
syn_1611,lc_001839206,"Financing a car purchase is the sole purpose of my application, and I would apply the entire proceeds to the vehicle itself without including money for repairs, travel, home projects, moving costs, debt refinancing, business use, personal services, or any other new expense beyond that broad purchase purpose alone.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,9b13049536f05ef3f960a2b06a58b8dbf388a70a6c8803642031a128d2d5cba1,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1612,lc_001806796,"With debt consolidation as my purpose, I am seeking one loan. I want a 36-month term. The proceeds would replace separate existing balances.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,b4c21365509cc9468562bf459ed2ab7cf3d7a64f0d1c4f46468ac7a561cc410a,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1613,lc_001810855,"To support my small business, I am requesting financing. I seek a 60-month loan. The proceeds would remain solely within the business purpose.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,d741de85a7c2a8ec3af37e2c4e6d22b3296e39ddf5edce4cae9d21cd013ff8ff,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1614,lc_002125400,"Purchasing a car is what I need financing for, and I’d direct the loan only to that vehicle rather than anything unrelated.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,cfd8be0daa4fc838eb444b417d8b723361f3b8290cfa8eb9ae6a8220334f6858,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1615,lc_001839100,"Supporting my small business is the reason for this loan request. I would reserve the proceeds for broad business use, without allocating funds to any personal purchase or expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,25976942e53b4bc24065a8a939858062307f5fc1bad70c44da8255e426d14bdd,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1616,lc_001835925,"To consolidate my debts, I’m requesting between five thousand and just under ten thousand dollars. The proceeds would combine existing obligations. I wouldn’t use the financing for anything new.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,234cc6f842522aefeb359d3bd1f2169fc58a6d6728b6f2949ea0d5b5b509b7b8,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1617,lc_002134717,"Consolidating my existing debt is the whole reason I’m seeking this loan, and I’d use the complete proceeds to combine obligations I currently handle separately without setting aside any amount for a new purchase, service, or expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,dd511acafb9757cc0b7d6ce48ec9c45afbf150d19149b4fa89e568dfb3ad01ae,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1618,lc_002136582,Combining my currently separate debts is why I’m applying. I want a 36-month loan. The proceeds would go to existing obligations. They wouldn’t be used for new spending.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,b15ccc97b1099b31c918c48a6b4ac5ab3679816219c61d7d38a5ae4b6e8c65e6,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1619,lc_001849858,"General medical expenses are the reason I’m seeking this loan, and I’d keep every part of the proceeds focused on that broad purpose rather than any unrelated spending.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,cccf18c0f487c50f7139b80268ee5c0bfa9fc20e4153bacb1c20f8a98055ad2a,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1620,lc_002117474,"This vehicle financing request is for a 60-month loan, with the entire proceeds intended solely for my planned car purchase and no other unrelated expense included whatsoever in it.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,6182b8a59afaafda7cef51d36cf417dd26b4b4495be7aa7d1ab877671d41c8e5,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1621,lc_002128458,"Because I want my debts consolidated, I’m seeking one loan. It would combine existing obligations. New spending is outside my request.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,77f5f6539ec5bedb107a647d5c451dd01874772ff1e3fb28a572bb95c49271c9,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1622,lc_001821765,"To consolidate existing debts, I am applying for one loan. I am requesting a 36-month term for the financing. The entire proceeds would be devoted to those obligations, with no allocation for a purchase, service, or other expenditure.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,ce53c6f9c0b3ea47836a590697338259701b8c79488bf81de884add59b8d30e1,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1623,lc_002127874,"With another personal use to finance, I’m applying for a loan. I want a 60-month term. The funds would serve only that general purpose.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,648905ec3f57c7f68a5662e1517dfc6bd6acf8fc0c0c6add9d9fbd2a95689928,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1624,lc_002136595,"I’m requesting financing for a major purchase. I have been employed for two years, and the loan proceeds would go solely to that purchase rather than an unrelated expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,33374dadf49e32cddb47e0dc3eb1053a57b5dd15c69d5ed9b235a525943c1d9a,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1625,lc_002103004,"Because a major purchase motivates this request, I’m seeking financing dedicated to it, and I have been employed for four years without adding any other unrelated spending purpose.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,bff997ba3570b2159e12adad861470928eaaeb72e9dd00d295eced0aceec05ea,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1626,lc_002116928,"With existing obligations to consolidate, I am requesting one loan. The proceeds would combine those debts and would not finance a new expenditure.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,78db3980881c019e9b0db7004c8a8b78e91cab2a95acae0367a61d6f242edc68,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1627,lc_002113259,"Credit card refinancing is why I’m requesting a 36-month loan, and I’d use every part of the proceeds to replace the card balances rather than fund new spending.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,f351ff7c24cfee727e15b209cf9d662cfabcbeb7f265256b5af3f770f4cb211d,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1628,lc_001808119,"To finance planned work on my home, I am requesting improvement funding. I have a mortgage on the property. The proceeds would stay entirely within that purpose. No unrelated purchase, trip, or debt refinancing is included whatsoever.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,4cf2546f1495fdc0cf645e0f26b9e89d211f642f2f6d9f1ab4b18492a2dbeb12,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1629,lc_001821178,"Combining my existing debts is what I’m looking to accomplish with this loan. I’d apply the entire proceeds to obligations I currently keep separate, bringing them together without using any part of the financing for new purchases, services, household projects, moving costs, travel, business use, or another unrelated expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,4e7662cab02db50c7fef65e8a4ba8f66e03e679f6b60311eda37d9dc5f94b1d9,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1630,lc_001842932,My request is for debt consolidation financing between twenty thousand and just under thirty-five thousand dollars. I would use the proceeds only to combine existing obligations.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,5e83c8529f82f032e43be09cc4edada1a1bdf0b9595f576d07e75f1c211e2ede,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1631,lc_002115737,"To consolidate my debts, I am seeking one loan, and I have been employed for six years; the proceeds would combine existing obligations.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,e65c6e041713b836bfd453483e73b6b79cc2cb93d3510f58655916f4743f92e9,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1632,lc_002104295,Bringing my currently separate debts together is why I’m seeking financing. I want a 36-month loan. The proceeds would replace existing obligations and would not cover new spending.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,202a20739efc612e72ed26f23fa0578a1b14c7ba13220cf4aea5105b70badf35,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1633,lc_001800141,"This application requests a loan to refinance my credit card balances, and I would direct the full proceeds to that debt without financing new goods, services, household work, travel, business use, or any other entirely unrelated expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,75dee4290e2718766a779a3e56186d693042e0952f30e8dad14251d871347159,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1634,lc_002125707,Covering another personal use is the purpose. I am requesting a 36-month loan. The funds would remain limited to that general need.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,8667b4a6902f20f0c7d4f5a151cf42664b97243646927bd49e90bdeddbfb6041,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1635,lc_001845720,"My request is for a debt consolidation loan. I’m seeking a 60-month term for the financing. The full proceeds would bring existing obligations together, and I wouldn’t use any of the money to pay for something new.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,be8c4ee9833f3769306132aa3f3c4034dadc6d96215c6e8db1544e63d29995f4,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1636,lc_001850971,"Another personal use is the reason I’m looking for a 36-month loan. I’d keep all of the proceeds within that broad purpose, without assigning any money to a named purchase, project, trip, business need, or debt refinancing.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,2a27eb7c4cb0b16f992f86ef734faebfc85e1bb3c9c156657c33870395f0dbd6,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1637,lc_001850468,"For my small business, I am seeking financing. I request a 60-month loan. The proceeds would support broad business use. Nothing personal is included.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,6591da5fb9d609da5ef1d58993b0f6665ceda68aeaff59a0e55ee6c896eb7ef6,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1638,lc_001838650,"With debts to consolidate, I am applying for one loan. My annual income falls between fifty thousand and just under seventy-five thousand dollars, and the proceeds would combine existing obligations.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,0b8e1bd3bb4895badfca20a7b4201b50205d8dcedb07b25804fbf9f8582a29e8,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1639,lc_002134064,"Debt consolidation is what I’m seeking. My debt-to-income ratio is between twenty and just under thirty percent, and the loan would combine existing obligations.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,f8afb5d7cfb81c95c7c812496bdab53e191b82ab483ddd786caf5dbe44296ba2,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1640,lc_001809575,My request is for credit card refinancing. I would apply the loan to those balances. No new purchase or expense is included.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,90d8c524920b5d9bbbcd889fb3e92e1dafd814fa8fd0d1289784f3b3fd4d8921,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1641,lc_001862604,"For debt consolidation, I am seeking a 36-month loan. The proceeds would combine my existing obligations and cover no new expenditure.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,0b8e1bd3bb4895badfca20a7b4201b50205d8dcedb07b25804fbf9f8582a29e8,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1642,lc_001815895,Combining my debts is the goal of this request. I am seeking 36 months. The loan would replace existing obligations.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,b583b0108c91ee062ae5b53ecc4b815fa3fa7c12ae35e24787d462fb7e6a1d87,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1643,lc_001841715,A general personal expense is behind my application. I would use the financing for that need. The request is not tied to a specific purchase.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,b9fe790a94f85e524be5273618027fd678307b559cb02bb7dbb3a604c74c6bec,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1644,lc_001795629,"To cover another personal use, I am applying for financing that would remain dedicated to that general need. I would not direct the proceeds toward a separately identified purchase, service, improvement, trip, business expense, or debt-refinancing purpose.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,47478a21d957abe32b3a9733f3b96568be16ad265b990f08cee979f68c2aa7d4,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1645,lc_001746762,I’d like one debt consolidation loan in place of obligations that are now separate. The proceeds would bring those debts together. I wouldn’t put any funds toward new spending.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,c0d9aefd1789c98f572fa6c4e2fdc367dd0609633b7f21f44ac3ab404bde28a8,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1646,lc_001809093,"Because I want to consolidate existing obligations, I’m requesting one loan. I’d apply all of the proceeds to those debts and leave new purchases or expenses outside the application.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,89d70dc3bb4b025b18428d4053e4866a4add3482704c83375a211cf366643a8e,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1647,lc_001838867,"Because I am consolidating my debts, I request a 36-month loan while holding a mortgage on my home, with proceeds reserved for those obligations.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,1c18081d5cd7d962ca8a84140c92646c54204c9461eba2961e3afe3a633813c5,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1648,lc_001835244,"Improving my home through planned work is the objective of this financing request. I am seeking a 36-month loan, and the proceeds would be devoted solely to those improvements.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,9afcc98b87b2e9ba4b5fb1caf85acfcd60243bb6e4fa01e13ede3caa634ecc56,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1649,lc_001777189,"Because several existing debts remain separate, I am applying for one consolidation loan that would combine them and keep the complete proceeds focused solely on those obligations rather than any new purchase, service, or other unrelated expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,bcc87beb2b8d276c1b8b46ef18350ca0d4866045ecbc32c491a5c94a35dad30c,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1650,lc_002137241,"One consolidation loan is what I need for debts that are now separate. I would direct all proceeds to those obligations, with nothing reserved for a new purchase or expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,011a533a0d0548d93dd754b71fe79dc5355680c9c40f5f90b4e0a14a55cc21c1,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1651,lc_001832425,"To improve my home while holding a mortgage on it, I’m seeking financing that would be used only for that work.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,7d169044e8773233eeacfd033d3044da419de6428cfba0e6eb2020702411d913,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1652,lc_001847048,"I am requesting between five thousand and just under ten thousand dollars for debt consolidation. The proceeds would be applied entirely to obligations I currently hold separately. I intend to bring those debts together through one loan, without financing any purchase, service, household project, trip, or other unrelated expenditure.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,551a9bd36ffd86fd065ec3e1584ee4510ec2ac3994649f92827a8268932a4a24,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1653,lc_001777130,This financing is for credit card refinancing. I request a 36-month term. The proceeds would replace the card balances. No new spending is included.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,2fe085a9448fe4d856e5e42cb0394bdc9d3acf651323812bce1df804498118c4,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1654,lc_002103168,"To combine my separate debts, I’m requesting between five thousand and just under ten thousand dollars solely for existing obligations.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,ebb620665b933793992366e9094b933a2523a31a237d878bba718c115007faa5,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1655,lc_001753815,"Consolidating my existing debts is the purpose of my application. I am seeking a 36-month loan for obligations that are currently separate. The full proceeds would go only to those debts, and I would not use any amount for a purchase, service, household project, travel, business use, or another expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,f0a868546abd71e49af08e51fac4c2e16f84b5c5f0c7622132972b2c16699246,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1656,lc_001855535,"Consolidating my existing debts is the objective of this request. I am seeking a 36-month loan, and I would apply every part of the proceeds to those obligations without financing anything new.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,7caef879ce23525d84a2df04aaea862f4370bc304459168540135130d0c7a0ba,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1657,lc_001846637,"Because separate debts need to be combined, I’m applying for one consolidation loan. I’ve been employed for nine years. The requested funds would bring those existing obligations together.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,721b28bc3194b60e6c2293d2066e92b2a4cda7870bf97d18b57ad846923055a7,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1658,lc_002111688,"With another personal use to cover, I am seeking financing dedicated to that general purpose, and I would not assign any part of the proceeds to a named purchase, service, home project, trip, business need, debt refinancing, moving cost, or any other separately identified expense whatsoever beyond that broad need.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,4f881613374d8413314bfc47314bec8a9c51acadbd56a48e6ccf9072a47a1920,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1659,lc_001860373,"To refinance my credit card debt, I’m looking for one installment loan. The proceeds would replace those card balances. I wouldn’t use any of the financing for something new.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,05f2e0da8f67ea8323090548f3936b0ea6f4d8631db811411b448a8afd9ece27,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1660,lc_001855221,"One consolidation loan would bring my existing debts together. I would apply all requested proceeds solely to those obligations, keeping new purchases, services, household work, trips, business use, and other fresh expenses entirely outside this financing request.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,254d01402a428ef3222783ddd4e3580feea09ef4136f83d7585dd3e7c15b76b3,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1661,lc_001816090,The funds would be used for debt consolidation. They would replace obligations that are now separate. Nothing would go toward new spending. Bringing my debts together is the complete purpose.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,c1671cc7ec697630d507011b8912b3ad0d2552203e43fd5c36982c77b8a40afc,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1662,lc_002126262,"Because I intend to make a major purchase, I am requesting a 36-month loan. The proceeds would be devoted to that purchase. No unrelated use is included.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,645fa9a49cf941d934afb16c13d5ef7b768bc64f87a9b8dec9ea186e195f54fc,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1663,lc_001833419,"I am applying for debt consolidation financing that would combine my existing obligations, using all proceeds solely for those debts and excluding anything entirely new from the request.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,3a85d8af428b2fa63d411476c907591dc5cc94fb7d2c7425215a3a3fd9fce373,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1664,lc_002131517,"With general small-business financing as my purpose, I am requesting between ten thousand and just under twenty thousand dollars. I would reserve the complete proceeds for broad business use. The application does not include personal purchases, household work, travel, moving costs, debt refinancing, or another unrelated personal expense whatsoever.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,88a7d7d11e60bcc3ab1239b6f97147b0f56b39ca68c2558e409935f3a096c6d6,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1665,lc_001756357,"Consolidating separate debts is why I need this loan. I’m seeking a 60-month term, with the proceeds going only to existing obligations rather than new purchases or expenses.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,4a5175d56190a6223ed625f8cca50a4a8fba294bc70335740c957d33f6e4e39b,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1666,lc_002138053,"I’m asking for financing to complete home improvements, and I’d keep every part of the proceeds within that broad purpose rather than set aside any amount for a purchase, move, trip, debt refinancing, or other unrelated expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,3e6baac7c82fb161e08d53250f76b0edcdb0e0e14e4e949094c7f26757337e8a,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1667,lc_001787896,"Because combining separate debts is my goal, I am seeking one consolidation loan, and I have been employed for less than a year while keeping all proceeds focused on those existing obligations rather than any new purchase, service, household project, travel, business use, moving cost, or wholly unrelated expenditure.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,0aa4dfe7bad419fab4becb509be4e7c149b28eb62d0934d54f100d357e2c0cf6,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1668,lc_002120115,"To consolidate my existing debts, I am requesting one loan. The proceeds would combine those obligations without financing anything new.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,5a4e78b69906ac9db7e7c17e1e2ed02602e582ced5a3a8475fb004c9e5261ad4,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1669,lc_001791465,"One loan for debt consolidation is what I am seeking, with every part of the proceeds intended for obligations that are presently separate rather than any new expenditure.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,cada18d37ecb92e561b5e8cd49465ed9e9fcd7ee40e56a56abea44101f38a994,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1670,lc_002116757,"With obligations still kept in separate accounts, I am seeking one debt consolidation loan. I would direct the full proceeds solely to those existing debts. My request includes no financing for a purchase, service, improvement, trip, business expense, or any other new spending outside the stated consolidation purpose itself.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,5743c62f8362a933af225505ad25c71b78b1750ddd13ccc7ec48a32edee4746f,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1671,lc_001818737,"For combining my current obligations, I’m seeking one consolidation loan. I’m requesting a 36-month term. The proceeds wouldn’t be used for any entirely unrelated new purchase or expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,d5afa17110b49c96e39b280d9f8155b556b4f19c76b385e901b624b38d69eda0,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1672,lc_002127383,"For debt consolidation, I’m requesting one loan and have been employed for less than a year, with the proceeds going only to existing obligations rather than anything new.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,0022c427b119d7bf67f12112c9c9bf91c08073cc821867519b0ae178906514d3,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1673,lc_001821552,"I am applying for a 36-month debt consolidation loan that would bring separate obligations together. I would reserve the complete proceeds solely for those debts, without including financing for a purchase, service, household project, or other expenditure.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,646d2275a7f3d140e3fb68a13b982d27b8c536246e71ca7a66975ce9f21ffe67,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1674,lc_002133852,"Covering broad medical expenses is why I need this financing, and I would apply every part of the proceeds within that general purpose without adding money for a purchase, travel, household work, business use, debt refinancing, moving costs, personal services, or another unrelated expense beyond that broad health-related need.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,131178e2b0f8fa7e329089da13b0b9f0d900a01172621f21389d490b7fe69b34,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1675,lc_002106267,"For debt consolidation, I am requesting one loan to replace obligations that are presently separate. The full proceeds would be reserved for those debts, with no allocation for a new expenditure.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,6a3868ef5efc5a6b03b4bd55fe1d50f16cb7cc8268d112b1326e246c1e267697,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1676,lc_001802165,"To replace my credit card balances, I’m applying for one refinancing loan. I want a 36-month term. The proceeds would replace the cards. They wouldn’t cover new spending.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,557cd22a6255124e40edb1bbd875c2be71690f20a0e0c903e2d0adcec0cd02ed,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
syn_1677,lc_001799318,"I am seeking a loan to consolidate obligations that I currently hold separately. I would apply the entire proceeds to those existing debts, keeping all new purchases, personal services, household projects, moving costs, trips, business needs, and every other unrelated expense completely outside this application and its stated purpose.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,fde808b9b7a3a8a8facaa7f63cc48e1bc172c0c7b66f9e205cfeff7ea0596fbb,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-1501-2000,2026-09-11T12:35:44.687550+00:00
